AccID	Location	Exon	R900_Junc_Inclusive::Exclusive	Y58S_Junc_Inclusive::Exclusive	R900_Exp_Inclusive::Exclusive	Y58S_Exp_Inclusive::Exclusive	delta_PSI	P-Value	FDR	SplicingType
LOC_Os07g07580	Chr7:3798846-3799018	6	10::27	9::18	28::1631	21::1673	-0.06306306306306303	1.0	1.0	A3SS
LOC_Os07g07580	Chr7:3799577-3800041	8	0::0	0::0	170::1866	196::1996	0.0	1.0	1.0	IR
LOC_Os07g07610	Chr7:3814902-3814915	4	2::14	16::15	3398::9054	3589::9524	-0.3911290322580645	1.0	1.0	A3SS
LOC_Os07g07680	Chr7:3849484-3849754	1	0::0	0::0	3454::2988	2875::2504	0.0	1.0	1.0	IR
LOC_Os07g07680	Chr7:3847412-3847536	3	0::0	0::0	8699::5973	7217::5529	0.0	1.0	1.0	IR
LOC_Os07g07820	Chr7:3918811-3918854	3	0::23	0::24	20::37	11::29	0.0	1.0	1.0	A5SS
LOC_Os07g07870	Chr7:3951107-3951145	1	0::80	0::48	22::130	23::108	0.0	1.0	1.0	A5SS
LOC_Os07g07870	Chr7:3951331-3951337	2	0::51	0::18	17::83	16::48	0.0	1.0	1.0	A5SS
LOC_Os07g07870	Chr7:3951447-3951475	3	49::0	18::0	67::63	39::36	0.0	1.0	1.0	A3SS
LOC_Os07g07900	Chr7:3958535-3959532	1	0::0	0::0	10::40	11::55	0.0	1.0	1.0	IR
LOC_Os07g07950	Chr7:3992071-3992161	13	0::0	0::0	105::1563	126::1399	0.0	1.0	1.0	IR
LOC_Os07g07974	Chr7:4024709-4024808	4	0::0	0::0	1929::2208	1163::1314	0.0	1.0	1.0	IR
LOC_Os07g08050	Chr7:4083500-4083587	11	0::0	0::0	47::459	58::479	0.0	1.0	1.0	IR
LOC_Os07g08050	Chr7:4084771-4084899	13	0::0	0::0	815::855	789::852	0.0	1.0	1.0	IR
LOC_Os07g08120	Chr7:4118712-4118843	1	0::0	0::0	684::378	581::338	0.0	1.0	1.0	IR
LOC_Os07g08170	Chr7:4150982-4151230	12	0::0	0::0	558::532	675::597	0.0	1.0	1.0	IR
LOC_Os07g08180	Chr7:4159831-4159922	2	12::9	19::4	288::367	272::337	-0.25465838509316774	1.0	1.0	A3SS
LOC_Os07g08210	Chr7:4187705-4187841	1	0::0	0::0	119::200	126::167	0.0	1.0	1.0	IR
LOC_Os07g08210	Chr7:4185683-4185874	7	0::0	0::0	248::228	181::172	0.0	1.0	1.0	IR
LOC_Os07g08300	Chr7:4248152-4248290	3	0::0	0::0	12::27	6::10	0.0	1.0	1.0	IR
LOC_Os07g08300	Chr7:4248803-4248808	6	36::1	11::1	27::37	14::20	0.0563063063063064	1.0	1.0	A3SS
LOC_Os07g08300	Chr7:4250728-4251137	12	0::0	0::0	10::45	6::15	0.0	1.0	1.0	IR
LOC_Os07g08300	Chr7:4250621-4250728	12	86::5	24::0	51::49	18::12	-0.05494505494505497	1.0	1.0	Cassette
LOC_Os07g08300	Chr7:4251623-4252067	15	0::0	0::0	12::13	6::7	0.0	1.0	1.0	IR
LOC_Os07g08300	Chr7:4252240-4253045	16	3::1	0::0	12::7	6::6	-0.25	1.0	1.0	A3SS
LOC_Os07g08320	Chr7:4254675-4254755	7-8	16::0	27::0	11::171	16::206	0.0	1.0	1.0	AltStart
LOC_Os07g08320	Chr7:4254034-4254359	9	9::0	8::0	172::12	229::16	0.0	1.0	1.0	A3SS
LOC_Os07g08330	Chr7:4263338-4263620	1	0::0	0::0	7187::13472	7991::14618	0.0	1.0	1.0	IR
LOC_Os07g08340	Chr7:4266925-4266959	1	0::0	0::0	6::796	7::791	0.0	1.0	1.0	IR
LOC_Os07g08420	Chr7:4322938-4323018	5-6	14::56	9::45	17::54	30::48	0.033333333333333354	1.0	1.0	AltStart
LOC_Os07g08460	Chr7:4355685-4355798	2	0::0	0::0	302::3242	187::2162	0.0	1.0	1.0	IR
LOC_Os07g08669	Chr7:4467388-4467430	1	0::0	0::0	43::310	23::163	0.0	1.0	1.0	IR
LOC_Os07g08710	Chr7:4483571-4483585	1	3::28	17::95	15440::8882	23155::13467	-0.055204382638010974	1.0	1.0	A5SS
LOC_Os07g08710	Chr7:4484080-4484180	2	0::0	0::0	17609::18664	25583::27922	0.0	1.0	1.0	IR
LOC_Os07g08710	Chr7:4484051-4484166	2	5::16	15::11	19438::20193	28836::31394	-0.3468104222821204	1.0	1.0	A5SS
LOC_Os07g08710	Chr7:4484024-4484067	2	0::1	21::19	23367::19241	36067::29950	-0.5185185185185185	1.0	1.0	A5SS
LOC_Os07g08710	Chr7:4484432-4484486	3	14::3	0::14	18811::16401	25452::23156	0.8235294117647058	1.0	1.0	A3SS
LOC_Os07g08760	Chr7:4503742-4504050	6	0::0	0::0	3430::3904	1644::2372	0.0	1.0	1.0	IR
LOC_Os07g08810	Chr7:4545918-4545947	3	66::1	47::4	71::66	55::48	0.06350599941469126	1.0	1.0	A3SS
LOC_Os07g08840	Chr7:4574742-4574824	2	0::0	0::0	1037::9838	1717::16980	0.0	1.0	1.0	IR
LOC_Os07g08960	Chr7:4661560-4661737	3	8::0	12::2	513::1586	449::1650	0.1428571428571429	1.0	1.0	A3SS
LOC_Os07g09040	Chr7:4721933-4721938	1	0::17	0::30	16::14	25::16	0.0	1.0	1.0	A5SS
LOC_Os07g09040	Chr7:4722546-4722633	4	0::55	3::59	15::65	28::98	-0.04838709677419355	1.0	1.0	A3SS
LOC_Os07g09060	Chr7:4735097-4735187	3	0::0	0::0	47::1992	32::1322	0.0	1.0	1.0	IR
LOC_Os07g09060	Chr7:4740198-4740273	15	0::0	0::0	214::3392	153::2427	0.0	1.0	1.0	IR
LOC_Os07g09814	Chr7:5223590-5223781	3	0::1	0::180	6::7	6::215	0.0	1.0	1.0	Cassette
LOC_Os07g09870	Chr7:5248421-5248490	1	0::0	0::0	60::3982	47::2608	0.0	1.0	1.0	IR
LOC_Os07g10090	Chr7:5408315-5408330	2	0::16	0::15	9::21	7::24	0.0	1.0	1.0	A3SS
LOC_Os07g10090	Chr7:5408083-5408115	3	0::16	0::28	6::22	6::27	0.0	1.0	1.0	Cassette
LOC_Os07g10090	Chr7:5408027-5408045	4	0::16	0::28	7::24	8::31	0.0	1.0	1.0	A3SS
LOC_Os07g10130	Chr7:5441498-5441523	3	16::5	15::6	84::563	81::526	0.04761904761904756	1.0	1.0	A3SS
LOC_Os07g10300	Chr7:5526098-5526239	7	0::0	0::0	233::1612	309::1739	0.0	1.0	1.0	IR
LOC_Os07g10300	Chr7:5526342-5526417	9	39::24	17::10	3079::738	3276::787	-0.010582010582010581	1.0	1.0	A3SS
LOC_Os07g10390	Chr7:5572332-5572408	3	0::0	0::0	774::700	748::719	0.0	1.0	1.0	IR
LOC_Os07g10400	Chr7:5585778-5585925	3	31::0	29::0	103::67	122::68	0.0	1.0	1.0	A5SS
LOC_Os07g10420	Chr7:5599014-5599094	1	0::0	0::0	11::156	6::100	0.0	1.0	1.0	IR
LOC_Os07g10490	Chr7:5648543-5648642	7	0::0	0::0	406::506	606::677	0.0	1.0	1.0	IR
LOC_Os07g10520	Chr7:5660583-5661104	2	0::0	0::0	423::939	315::899	0.0	1.0	1.0	IR
LOC_Os07g10520	Chr7:5667886-5668195	15	10::6	4::0	22::11	9::6	-0.375	1.0	1.0	AltEnd
LOC_Os07g10530	Chr7:5682184-5682362	1	0::0	0::0	900::1867	1171::2478	0.0	1.0	1.0	IR
LOC_Os07g10530	Chr7:5682148-5682296	1	9::0	12::20	815::1361	1052::1947	0.625	1.0	1.0	A5SS
LOC_Os07g10530	Chr7:5682369-5682381	1	9::6	11::19	2724::3542	3361::4315	0.23333333333333334	1.0	1.0	A3SS
LOC_Os07g10530	Chr7:5684611-5684774	7	0::0	0::0	5213::4354	6575::4170	0.0	1.0	1.0	IR
LOC_Os07g10600	Chr7:5756090-5756576	1	0::0	0::0	72::3081	70::2736	0.0	1.0	1.0	IR
LOC_Os07g10610	Chr7:5764420-5767786	1	0::0	0::0	35::658	22::476	0.0	1.0	1.0	IR
LOC_Os07g10690	Chr7:5811045-5811121	8	0::0	0::0	2640::1709	2379::1567	0.0	1.0	1.0	IR
LOC_Os07g10730	Chr7:5823032-5823114	2	2::0	0::1	162::206	214::253	1.0	1.0	1.0	A3SS
LOC_Os07g10810	Chr7:5877514-5877706	1	136::0	2::0	274::155	633::499	0.0	1.0	1.0	A5SS
LOC_Os07g10810	Chr7:5878782-5879068	4-5	6::0	128::0	91::6	108::6	0.0	1.0	1.0	AltEnd
LOC_Os07g10820	Chr7:5881965-5882057	2	0::0	0::0	458::552	702::731	0.0	1.0	1.0	IR
LOC_Os07g10850	Chr7:5920004-5920084	6-7	16::0	51::0	19::6	47::6	0.0	1.0	1.0	AltStart
LOC_Os07g10860	Chr7:5931521-5932036	4	0::12	0::1	150::347	133::359	0.0	1.0	1.0	MXE
LOC_Os07g10860	Chr7:5934606-5934749	7	10::9	9::2	374::638	322::572	-0.29186602870813405	1.0	1.0	A3SS
LOC_Os07g10860	Chr7:5934989-5935313	8	62::1	22::2	504::323	462::281	0.06746031746031744	1.0	1.0	A3SS
LOC_Os07g10860	Chr7:5938294-5938374	8-9	43::0	46::0	57::49	59::52	0.0	1.0	1.0	AltEnd
LOC_Os07g10920	Chr7:5978969-5979086	1	0::0	0::0	344::424	426::486	0.0	1.0	1.0	IR
LOC_Os07g10910	Chr7:5975779-5975875	5	0::0	0::0	16::345	12::361	0.0	1.0	1.0	IR
LOC_Os07g10960	Chr7:6015458-6015538	2	0::0	0::0	76::72	285::322	0.0	1.0	1.0	IR
LOC_Os07g10960	Chr7:6015458-6015477	2	0::0	20::32	24::9	301::319	0.6153846153846154	1.0	1.0	A5SS
LOC_Os07g10960	Chr7:6016877-6016986	5	0::0	0::0	12::136	9::148	0.0	1.0	1.0	IR
LOC_Os07g10970	Chr7:6020182-6020413	3	0::8	0::117	30::67	96::210	0.0	1.0	1.0	A3SS
LOC_Os07g11000	Chr7:6036080-6036196	1	0::0	0::0	96::230	62::256	0.0	1.0	1.0	IR
LOC_Os07g11000	Chr7:6040383-6040404	8	23::40	25::28	220::673	235::715	-0.10661874812818212	1.0	1.0	A3SS
LOC_Os07g11000	Chr7:6043163-6043242	12	0::0	0::0	1079::502	1073::470	0.0	1.0	1.0	IR
LOC_Os07g11060	Chr7:6115187-6115362	1	0::0	0::0	316::806	352::935	0.0	1.0	1.0	IR
LOC_Os07g11150	Chr7:6151997-6152421	1	0::0	0::0	795::532	6::6	0.0	1.0	1.0	IR
LOC_Os07g11150	Chr7:6151623-6151681	3	30::28	0::0	75::1567	6::6	-0.4871794871794872	1.0	1.0	A3SS
LOC_Os07g11150	Chr7:6149755-6149761	9	138::1768	0::0	308::531	6::6	0.07344731332868112	1.0	1.0	A3SS
LOC_Os07g11150	Chr7:6149358-6149423	11	894::1234	1::2	258::1267	6::7	0.08711055538189016	1.0	1.0	Cassette
LOC_Os07g11150	Chr7:6149143-6149265	12	122::1474	0::3	248::1595	6::7	0.07775580306026855	1.0	1.0	A3SS
LOC_Os07g11150	Chr7:6148551-6148598	15	3251::54	2::0	1344::1374	6::6	-0.016322911523773964	1.0	1.0	Cassette
LOC_Os07g11150	Chr7:6147466-6147562	20-21	66::2183	0::0	112::828	6::6	-0.969987950827549	1.0	1.0	Cassette
LOC_Os07g11150	Chr7:6147645-6147692	20	3991::598	0::0	1951::833	6::6	-0.13056603773584896	1.0	1.0	Cassette_multi
LOC_Os07g11150	Chr7:6148716-6148944	13	3279::124	1::0	1277::1570	6::6	-0.036654954046726584	1.0	1.0	Cassette_multi
LOC_Os07g11280	Chr7:6230892-6231200	1	0::0	0::0	15::56	13::64	0.0	1.0	1.0	IR
LOC_Os07g11280	Chr7:6228909-6229010	3	0::0	0::0	146::284	188::354	0.0	1.0	1.0	IR
LOC_Os07g11300	Chr7:6236915-6236995	before first	57::2	72::17	54::7	73::30	0.15711293087031042	1.0	1.0	AltStart
LOC_Os07g11380	Chr7:6259206-6259304	1	0::0	0::0	6::6	6::6	0.0	1.0	1.0	IR
LOC_Os07g11490	Chr7:6316161-6316306	5	0::0	0::0	680::880	191::754	0.0	1.0	1.0	IR
LOC_Os07g11980	Chr7:6642362-6643076	1	0::0	0::1	6::65	6::35	1.0	1.0	1.0	AltStart
LOC_Os07g12140	Chr7:6794168-6794998	3	5::39	11::49	201::886	178::700	-0.06969696969696969	1.0	1.0	A3SS
LOC_Os07g12220	Chr7:6843787-6843851	3	0::17	0::9	326::309	299::298	0.0	1.0	1.0	A5SS
LOC_Os07g12330	Chr7:6959146-6959221	5	0::0	0::0	67::75	92::76	0.0	1.0	1.0	IR
LOC_Os07g12330	Chr7:6959119-6959146	5	26::6	19::2	108::113	109::91	-0.09226190476190477	1.0	1.0	A5SS
LOC_Os07g12490	Chr7:7126175-7126262	7	0::0	0::0	881::1018	691::757	0.0	1.0	1.0	IR
LOC_Os07g12560	Chr7:7166438-7166650	1	0::0	0::0	6::6	123::404	0.0	1.0	1.0	IR
LOC_Os07g12590	Chr7:7185319-7185949	1	0::0	0::0	15::85	13::90	0.0	1.0	1.0	IR
LOC_Os07g12600	Chr7:7198491-7198542	3	0::0	0::0	17::251	130::177	0.0	1.0	1.0	IR
LOC_Os07g12610	Chr7:7207947-7207973	2	84::21	1::0	120::132	120::117	-0.19999999999999996	1.0	1.0	A3SS
LOC_Os07g12800	Chr7:7322068-7322158	1	0::0	0::0	57::50	48::57	0.0	1.0	1.0	IR
LOC_Os07g12810	Chr7:7325355-7325405	7	50::6	88::8	169::143	256::242	-0.023809523809523725	1.0	1.0	A5SS
LOC_Os07g12830	Chr7:7350923-7351207	5	0::0	0::0	205::584	184::563	0.0	1.0	1.0	IR
LOC_Os07g12890	Chr7:7395015-7395115	1	0::0	0::0	9::39	7::14	0.0	1.0	1.0	IR
LOC_Os07g13170	Chr7:7549635-7549729	10	0::0	0::0	467::743	664::922	0.0	1.0	1.0	IR
LOC_Os07g13234	Chr7:7582263-7582558	2	0::0	0::0	6::6	6::6	0.0	1.0	1.0	IR
LOC_Os07g13340	Chr7:7648537-7648696	1	0::0	0::0	8::11	7::7	0.0	1.0	1.0	IR
LOC_Os07g13460	Chr7:7720034-7720075	5	0::22	0::10	538::622	267::350	0.0	1.0	1.0	MXE
LOC_Os07g13530	Chr7:7746471-7746611	1	0::0	0::0	1627::1793	1547::1516	0.0	1.0	1.0	IR
LOC_Os07g13530	Chr7:7743631-7743747	6	0::0	0::0	272::6433	226::5411	0.0	1.0	1.0	IR
LOC_Os07g13534	Chr7:7749404-7749458	2	0::0	0::0	34::256	281::243	0.0	1.0	1.0	IR
LOC_Os07g13540	Chr7:7754606-7754705	2	0::0	0::0	30::68	27::81	0.0	1.0	1.0	IR
LOC_Os07g13540	Chr7:7754705-7754899	2	25::34	59::24	54::80	73::84	-0.28711455993465385	1.0	1.0	A5SS
LOC_Os07g13870	Chr7:7940076-7940190	2	0::0	0::0	1248::764	675::415	0.0	1.0	1.0	IR
LOC_Os07g14160	Chr7:8081310-8081407	3	0::0	0::0	442::571	397::529	0.0	1.0	1.0	IR
LOC_Os07g14160	Chr7:8081310-8081321	4	26::49	53::62	530::576	487::561	-0.11420289855072463	1.0	1.0	A3SS
LOC_Os07g14270	Chr7:8138497-8138522	3	0::0	0::0	14733::14017	20364::19851	0.0	1.0	1.0	IR
LOC_Os07g14270	Chr7:8140135-8140502	11	0::0	0::0	808::24241	1045::34996	0.0	1.0	1.0	IR
LOC_Os07g14270	Chr7:8140712-8140811	13	0::0	0::0	1110::9918	1571::14354	0.0	1.0	1.0	IR
LOC_Os07g14310	Chr7:8162203-8162227	3	5::35	13::32	643::620	610::598	-0.16388888888888886	1.0	1.0	A3SS
LOC_Os07g14514	Chr7:8273496-8277344	2	42::496	0::1	136::566	6::37	0.07806691449814127	1.0	1.0	Cassette
LOC_Os07g14514	Chr7:8273851-8274218	2	15::496	0::1	137::498	6::6	0.029354207436399216	1.0	1.0	AltStart
LOC_Os07g14514	Chr7:8271410-8272417	4	99::526	22::1	130::173	31::6	-0.7970318045202154	1.0	1.0	AltStart
LOC_Os07g14514	Chr7:8270979-8271108	5	5::620	1::23	10::134	6::8	-0.0328291060833279	1.0	1.0	AltStart
LOC_Os07g14530	Chr7:8282358-8283227	1	0::0	0::0	317::342	193::322	0.0	1.0	1.0	IR
LOC_Os07g14850	Chr7:8501259-8501294	13	0::0	0::0	5204::2523	5672::2597	0.0	1.0	1.0	IR
LOC_Os07g14920	Chr7:8537777-8537882	1	0::0	0::0	92::251	74::253	0.0	1.0	1.0	IR
LOC_Os07g15020	Chr7:8612548-8612555	4	29::19	17::10	16::18	22::22	-0.03066501996089077	1.0	1.0	A3SS
LOC_Os07g15270	Chr7:8809223-8809314	2	0::0	0::0	214::225	292::330	0.0	1.0	1.0	IR
LOC_Os07g15460	Chr7:8967284-8967315	2	23::8	37::6	44::55	56::60	-0.11852963240810199	1.0	1.0	A5SS
LOC_Os07g15490	Chr7:8989180-8989213	1	0::0	0::0	307::890	314::988	0.0	1.0	1.0	IR
LOC_Os07g15600	Chr7:9038419-9038519	1	0::0	0::0	1784::1378	2065::1662	0.0	1.0	1.0	IR
LOC_Os07g15600	Chr7:9036280-9036320	2	49::16	30::27	3301::4475	4527::5139	0.22753036437246965	1.0	1.0	A5SS
LOC_Os07g15640	Chr7:9074938-9075333	4	58::0	84::0	206::239	263::291	0.0	1.0	1.0	A5SS
LOC_Os07g15640	Chr7:9074367-9074576	4-5	48::27	51::52	114::172	134::229	0.14485436893203885	1.0	1.0	Cassette
LOC_Os07g15670	Chr7:9102526-9102639	9	0::0	0::0	75::420	73::475	0.0	1.0	1.0	IR
LOC_Os07g15680	Chr7:9114378-9114427	before first	34::0	0::14	32::18	61::55	1.0	1.0	1.0	A5SS
LOC_Os07g15680	Chr7:9113095-9113500	before first	0::33	28::14	12::25	119::57	-0.6666666666666666	1.0	1.0	AltStart
LOC_Os07g15680	Chr7:9112794-9112799	2	30::6	115::15	43::65	111::189	-0.05128205128205121	1.0	1.0	A3SS
LOC_Os07g15959	Chr7:9282351-9282462	2	0::0	0::0	6::7	6::8	0.0	1.0	1.0	Cassette
LOC_Os07g16130	Chr7:9396817-9396851	3	15::8	2::5	283::537	288::496	0.36645962732919257	1.0	1.0	A3SS
LOC_Os07g16140	Chr7:9400678-9400987	4	18::18	16::40	1060::2278	729::1835	0.2142857142857143	1.0	1.0	A3SS
LOC_Os07g16750	Chr7:9828723-9828897	1	0::0	0::0	9::15	6::6	0.0	1.0	1.0	IR
LOC_Os07g16950	Chr7:9972472-9972572	1	0::0	0::0	212::532	169::438	0.0	1.0	1.0	IR
LOC_Os07g16950	Chr7:9972560-9972569	2	16::76	4::57	178::768	129::637	0.10833927298645758	1.0	1.0	A3SS
LOC_Os07g16960	Chr7:9979067-9979147	3	0::0	0::0	255::259	252::245	0.0	1.0	1.0	IR
LOC_Os07g16960	Chr7:9977733-9977856	5	34::38	51::19	91::280	115::278	-0.2563492063492063	1.0	1.0	A3SS
LOC_Os07g16970	Chr7:9983927-9984051	10	0::0	0::0	8::33	7::26	0.0	1.0	1.0	IR
LOC_Os07g17220	Chr7:10142608-10143006	1	0::0	0::0	11::53	12::68	0.0	1.0	1.0	IR
LOC_Os07g17260	Chr7:10178617-10178757	1	0::11	0::28	7::7	8::13	0.0	1.0	1.0	AltStart
LOC_Os07g17260	Chr7:10178931-10179075	2	0::0	0::0	45::103	66::91	0.0	1.0	1.0	IR
LOC_Os07g17280	Chr7:10207356-10207446	2	19::28	15::51	167::179	130::168	0.18325358851674642	1.0	1.0	A5SS
LOC_Os07g17689	Chr7:10442520-10443418	1	0::0	0::0	344::363	319::375	0.0	1.0	1.0	IR
LOC_Os07g18050	Chr7:10682188-10682283	2	0::0	0::0	3014::2955	2100::2000	0.0	1.0	1.0	IR
LOC_Os07g18154	Chr7:10756379-10756522	2	0::3	0::2	14::22	7::24	0.0	1.0	1.0	Cassette
LOC_Os07g18250	Chr7:10817760-10818034	10	0::0	0::0	54::1315	59::1304	0.0	1.0	1.0	IR
LOC_Os07g18300	Chr7:10843503-10843532	8	4::0	9::0	615::475	685::473	0.0	1.0	1.0	A3SS
LOC_Os07g18720	Chr7:11069350-11069394	9	18::33	35::31	70::339	79::261	-0.17736185383244202	1.0	1.0	A3SS
LOC_Os07g18720	Chr7:11076755-11076837	18	0::0	0::0	30::295	30::267	0.0	1.0	1.0	IR
LOC_Os07g19060	Chr7:11282298-11284691	2	6::24	10::31	77::861	57::841	-0.04390243902439023	1.0	1.0	A3SS
LOC_Os07g19070	Chr7:11288491-11291262	1	0::0	0::0	44::678	37::690	0.0	1.0	1.0	IR
LOC_Os07g22350	Chr7:12548181-12548279	2	0::0	0::0	695::729	631::607	0.0	1.0	1.0	IR
LOC_Os07g22390	Chr7:12566260-12566360	2	0::0	0::0	107::1603	90::1348	0.0	1.0	1.0	IR
LOC_Os07g22390	Chr7:12568459-12568849	8	0::0	0::0	750::2051	642::1574	0.0	1.0	1.0	IR
LOC_Os07g22390	Chr7:12569858-12569967	11	14::30	2::13	4693::3643	4330::2938	0.18484848484848485	1.0	1.0	A5SS
LOC_Os07g22494	Chr7:12655709-12655795	3	0::0	0::0	6::6	6::6	0.0	1.0	1.0	Cassette
LOC_Os07g22494	Chr7:12653217-12653784	6	0::0	0::0	6::6	6::6	0.0	1.0	1.0	IR
LOC_Os07g22494	Chr7:12653784-12654354	6	0::0	0::0	6::6	6::6	0.0	1.0	1.0	Cassette
LOC_Os07g22580	Chr7:12706370-12706443	4	0::0	0::0	1637::1394	2074::1780	0.0	1.0	1.0	IR
LOC_Os07g22650	Chr7:12765952-12766405	4	0::0	0::0	20::49	20::74	0.0	1.0	1.0	IR
LOC_Os07g22650	Chr7:12765883-12765895	5	38::0	63::0	76::85	114::142	0.0	1.0	1.0	A3SS
LOC_Os07g22660	Chr7:12772442-12772522	before first	8::13	12::8	92::408	87::422	-0.21904761904761905	1.0	1.0	AltStart
LOC_Os07g22660	Chr7:12769803-12769809	3	8::18	7::13	75::99	61::92	-0.04230769230769227	1.0	1.0	A3SS
LOC_Os07g22700	Chr7:12787426-12787512	6	0::0	0::0	508::784	525::892	0.0	1.0	1.0	IR
LOC_Os07g22700	Chr7:12784542-12784579	14	0::0	0::0	121::391	135::445	0.0	1.0	1.0	IR
LOC_Os07g22700	Chr7:12784252-12784414	15	9::9	11::11	70::26	86::27	0.006410256410256443	1.0	1.0	A3SS
LOC_Os07g22710	Chr7:12796511-12797686	9	0::0	0::0	40::711	26::554	0.0	1.0	1.0	IR
LOC_Os07g22950	Chr7:12929947-12930026	2	0::0	0::0	1520::1652	1663::1818	0.0	1.0	1.0	IR
LOC_Os07g23030	Chr7:12992847-12993183	3	0::0	0::0	6::6	6::6	0.0	1.0	1.0	AltStart
LOC_Os07g23120	Chr7:13037921-13038042	1	0::0	0::0	8::6	8::9	0.0	1.0	1.0	IR
LOC_Os07g23340	Chr7:13151727-13151751	4	0::45	0::10	9::57	6::18	0.0	1.0	1.0	A3SS
LOC_Os07g23340	Chr7:13151262-13151423	4-5	67::0	14::0	47::52	15::16	0.0	1.0	1.0	Cassette
LOC_Os07g23520	Chr7:13289781-13289857	6	0::0	0::0	116::1029	130::1136	0.0	1.0	1.0	IR
LOC_Os07g23550	Chr7:13314656-13314766	2	0::0	0::0	759::1086	681::991	0.0	1.0	1.0	IR
LOC_Os07g23810	Chr7:13444028-13444302	2	14::0	14::0	981::1311	853::1173	0.0	1.0	1.0	A3SS
LOC_Os07g23810	Chr7:13445495-13445634	6	0::0	0::0	286::211	337::191	0.0	1.0	1.0	IR
LOC_Os07g23880	Chr7:13500137-13500245	21	11::9	27::13	2828::4740	3140::5191	-0.125	1.0	1.0	A3SS
LOC_Os07g24000	Chr7:13608459-13608490	2	0::0	0::0	52::169	15::10	0.0	1.0	1.0	IR
LOC_Os07g24190	Chr7:13746692-13746790	1	0::0	0::0	24::292	19::223	0.0	1.0	1.0	IR
LOC_Os07g25150	Chr7:14369888-14369944	3-4	12::5	49::53	21::24	27::88	0.20998613037447988	1.0	1.0	Cassette
LOC_Os07g25150	Chr7:14369804-14369843	4	0::6	12::64	13::21	16::80	-0.16025641025641027	1.0	1.0	A3SS
LOC_Os07g25410	Chr7:14523751-14523831	1-2	37::0	18::0	30::6	16::6	0.0	1.0	1.0	AltStart
LOC_Os07g25410	Chr7:14521561-14521596	6	2::8	15::4	9::14	23::20	-0.5894736842105264	1.0	1.0	A3SS
LOC_Os07g25420	Chr7:14527925-14528008	5	0::0	0::0	468::3456	438::3321	0.0	1.0	1.0	IR
LOC_Os07g25430	Chr7:14533362-14533564	1	0::0	0::0	304::452	463::1017	0.0	1.0	1.0	IR
LOC_Os07g25430	Chr7:14533564-14533611	1	25::8	170::13	578::802	1245::1629	-0.17138599105812224	1.0	1.0	A3SS
LOC_Os07g25430	Chr7:14533368-14533433	1	7::9	12::1	291::107	492::404	-0.45138888888888884	1.0	1.0	A5SS
LOC_Os07g25700	Chr7:14745961-14746003	8	0::0	0::0	38::465	40::351	0.0	1.0	1.0	IR
LOC_Os07g25710	Chr7:14756881-14756992	5	0::0	0::0	145::1521	115::1624	0.0	1.0	1.0	IR
LOC_Os07g25710	Chr7:14758797-14758893	8	0::0	0::0	138::1646	135::1697	0.0	1.0	1.0	IR
LOC_Os07g26210	Chr7:15077442-15077854	1	0::0	0::0	123::260	75::209	0.0	1.0	1.0	IR
LOC_Os07g26210	Chr7:15076600-15076737	2	0::0	0::0	66::542	58::626	0.0	1.0	1.0	IR
LOC_Os07g26210	Chr7:15076362-15076374	3	1::50	12::147	688::727	562::697	-0.05586385497595264	1.0	1.0	A5SS
LOC_Os07g26210	Chr7:15075272-15075445	4	0::0	0::0	36::281	50::194	0.0	1.0	1.0	IR
LOC_Os07g26210	Chr7:15076160-15076208	4	16::4	50::16	509::635	448::586	0.0388059701492538	1.0	1.0	A5SS
LOC_Os07g26210	Chr7:15072347-15072498	12	0::0	0::0	39::772	7::347	0.0	1.0	1.0	IR
LOC_Os07g26210	Chr7:15072458-15072498	12	35::710	0::46	80::772	8::284	0.04697986577181208	1.0	1.0	A5SS
LOC_Os07g26210	Chr7:15071257-15071337	14	0::0	0::0	919::922	832::975	0.0	1.0	1.0	IR
LOC_Os07g26480	Chr7:15231374-15231395	2	0::0	0::0	6::6	6::6	0.0	1.0	1.0	A3SS
LOC_Os07g26560	Chr7:15298374-15298466	2	0::0	0::0	181::185	119::134	0.0	1.0	1.0	IR
LOC_Os07g26690	Chr7:15406619-15406882	1	11::35	5::1	9582::13250	8861::12786	-0.5942028985507246	1.0	1.0	A5SS
LOC_Os07g26690	Chr7:15407039-15407050	1	11::34	5::0	13056::11975	12455::11199	-0.7555555555555555	1.0	1.0	A3SS
LOC_Os07g26690	Chr7:15409195-15409320	2	0::0	0::0	949::12748	800::9734	0.0	1.0	1.0	IR
LOC_Os07g26720	Chr7:15441393-15441405	2	31::0	15::0	29::32	18::24	0.0	1.0	1.0	A3SS
LOC_Os07g26930	Chr7:15600231-15600307	6	22::0	14::0	991::682	856::609	0.0	1.0	1.0	A3SS
LOC_Os07g26940	Chr7:15604394-15604479	1	0::0	0::0	1353::1571	1786::2017	0.0	1.0	1.0	IR
LOC_Os07g26990	Chr7:15624953-15624992	2	55::0	29::0	204::231	201::219	0.0	1.0	1.0	A5SS
LOC_Os07g26990	Chr7:15624674-15624696	3	15::40	4::25	340::355	298::311	0.1347962382445141	1.0	1.0	A3SS
LOC_Os07g27120	Chr7:15727276-15727974	1	0::0	0::0	44::457	34::359	0.0	1.0	1.0	IR
LOC_Os07g27140	Chr7:15743518-15743536	4	0::52	0::78	8::217	8::242	0.0	1.0	1.0	A5SS
